article_doi,data_id
10.1039/c3dt52632a,10.5517/cc1182yb
10.1039/b602059c,10.5517/ccb065p
10.1039/b602059c,10.5517/ccb064n
10.1111/1365-2664.12478,10.5061/dryad.s7867
10.1021/ja9841310,10.5517/cc3dzgx
10.1021/ja9841310,10.5517/cc3dffb
10.1021/om501123e,10.5517/cc13nrfy
10.1021/om501123e,10.5517/cc13nrdx
10.1021/om501123e,10.5517/cc13nrbv
10.1021/om501123e,10.5517/cc13nr8s
10.1021/om501123e,10.5517/cc13nr7r
10.1021/om501123e,10.5517/cc13nrk2
10.1021/om501123e,10.5517/cc13nrl3
10.1021/om501123e,10.5517/cc13nrj1
10.1021/om501123e,10.5517/cc13nrcw
10.1021/om501123e,10.5517/cc13nrgz
10.1021/cg050187b,10.5517/cc8zhc2
10.1039/c4cc10132d,10.5517/cc13khlr
10.1039/c4cc10132d,10.5517/cc13khkq
10.1039/c4cc10132d,10.5517/cc13khms
10.1039/b805274c,10.5517/ccqxsn1
10.1039/b805274c,10.5517/ccqxsm0
10.1039/b606661e,10.5517/cc9llgx
10.1039/b606661e,10.5517/cc9lldv
10.1039/b606661e,10.5517/cc9llfw
10.1016/0370-2693(90)90603-4,10.17182/hepdata.29715
10.1016/0370-2693(90)90603-4,10.17182/hepdata.30097.v1
10.1016/0370-2693(90)90603-4,10.17182/hepdata.29715.v1
10.1016/0370-2693(90)90603-4,10.17182/hepdata.30097
10.1039/c3cc41638k,10.5517/cc103s2z
10.1039/c3cc41638k,10.5517/cc103s30
10.1038/ng1119,l44140
10.1016/j.physletb.2013.10.033,10.17182/hepdata.60050
10.1016/j.physletb.2013.10.033,10.17182/hepdata.60518.v1
10.1016/j.physletb.2013.10.033,10.17182/hepdata.60050.v1
10.1016/j.physletb.2013.10.033,10.17182/hepdata.60518
10.1021/acs.orglett.6b02495,10.5517/ccdc.csd.cc1mbsf5
10.1021/acs.orglett.6b02495,10.5517/ccdc.csd.cc1mbsd4
10.1021/acs.orglett.6b02495,10.5517/ccdc.csd.cc1mbsg6
10.1016/j.molcel.2014.08.017,3h84
10.1039/c5dt02591e,10.5517/cc1j7t7t
10.1039/c5dt02591e,10.5517/cc1j7t8v
10.1002/cvde.200806729,10.5517/ccr7flz
10.1098/rsif.2016.0867,10.6084/m9.figshare.c.3694465.v1
10.1098/rsif.2016.0867,10.6084/m9.figshare.c.3694465.v2
10.1098/rsif.2016.0867,10.6084/m9.figshare.c.3694465
10.1016/j.poly.2004.03.012,10.5517/cc7nq3p
10.1016/j.poly.2004.03.012,10.5517/cc7nq1m
10.1016/j.poly.2004.03.012,10.5517/cc7nq2n
10.1016/j.poly.2004.03.012,10.5517/cc7nq4q
10.1021/acs.organomet.5b00193,10.5517/cc1j6mjw
10.1021/acs.organomet.5b00193,10.5517/cc1j6mhv
10.1021/acs.organomet.5b00193,10.5517/cc1j6mfs
10.1021/acs.organomet.5b00193,10.5517/cc1j6mgt
10.1039/c4dt00281d,10.5517/cc11rsf0
10.1039/c4dt00281d,10.5517/cc11rsg1
10.1039/c4dt00281d,10.5517/cc11rsh2
10.1080/07481187.2011.634085,10.3886/icpsr21942.v1
10.1021/ja067410t,10.5517/ccpkf6v
10.1021/ja067410t,10.5517/ccpkf7w
10.1002/anie.201304633,3zgj
10.1186/s12866-017-0927-4,10.6084/m9.figshare.c.3671797
10.1039/b608453b,10.5517/ccnj229
10.1039/b608453b,10.5517/ccnj24c
10.1039/b608453b,10.5517/cc9cpnz
10.1039/b608453b,10.5517/ccnj207
10.1039/b608453b,10.5517/ccnj1z5
10.1039/b608453b,10.5517/ccnj23b
10.1039/b608453b,10.5517/ccnj218
10.1038/8737,auo29241
10.1038/8737,auo48400
10.1038/8737,auo24804
10.1038/8737,auo46301
10.1016/j.jfluchem.2004.01.025,10.5517/cc7nr4r
10.1016/j.jfluchem.2004.01.025,10.5517/cc7nr3q
10.1098/rspb.2014.2671,10.5061/dryad.9tt2t
10.1371/journal.pbio.1001651,4i01
10.1371/journal.pbio.1001651,4hzf
10.1371/journal.pbio.1001651,4i09
10.1371/journal.pbio.1001651,4i0b
10.1371/journal.pbio.1001651,4i02
10.1371/journal.pbio.1001651,4i0a
10.1039/c4cc05404k,10.5517/cc12wy74
10.1039/c4cc05404k,10.5517/cc12zvws
10.1140/epjc/s2004-01595-9,10.17182/hepdata.43174
10.1140/epjc/s2004-01595-9,10.17182/hepdata.43324.v1
10.1140/epjc/s2004-01595-9,10.17182/hepdata.43324
10.1140/epjc/s2004-01595-9,10.17182/hepdata.43174.v1
10.1016/j.jmb.2004.01.043,1s4e
10.1007/s11243-016-0091-y,10.5517/ccdc.csd.cc1jnh0p
10.1007/s11243-016-0091-y,10.5517/ccdc.csd.cc1jnfj4
10.1111/mec.13120,10.5061/dryad.c8n18
10.1038/ncomms14801,10.5517/ccdc.csd.cc1mqx8j
10.1039/c6ob00885b,10.5517/ccdc.csd.cc1lggr8
10.1021/ja064601n,10.5517/ccpjrpm
10.1021/ja064601n,10.5517/ccpjrqn
10.1021/ja064601n,10.5517/ccpjrmk
10.1021/ja064601n,10.5517/ccpjrnl
10.1021/ol400571j,10.5517/cc10353d
10.1021/ol400571j,10.5517/cc10354f
10.1002/adma.201301997,10.5517/cczpky4
10.1108/01437729610149358,10.3886/icpsr06717.v1
10.1021/acs.inorgchem.5b02594,10.15125/bath-00174
10.1039/c2ob25097g,10.5517/ccxy5xx
10.1039/c2ob25097g,10.5517/ccxy5ww
10.1098/rsos.150636,10.5061/dryad.jq933
10.1038/ng1214,al031316
10.1038/ng1214,z98044
10.1038/ng1214,al022398
10.1140/epjc/s10052-012-1993-2,10.17182/hepdata.58919
10.1140/epjc/s10052-012-1993-2,10.17182/hepdata.58919.v1
10.1140/epjc/s10052-012-1993-2,10.17182/hepdata.58500.v1
10.1140/epjc/s10052-012-1993-2,10.17182/hepdata.58500
10.1021/ja012518o,10.5517/cc5pmq5
10.1021/ja012518o,10.5517/cc5pmt8
10.1021/ja012518o,10.5517/cc5pmv9
10.1021/ja012518o,10.5517/cc5pmr6
10.1021/ja012518o,10.5517/cc5pms7
10.1021/ja012518o,10.5517/cc5pmwb
10.1246/bcsj.78.1047,10.5517/cc8t0pr
10.1016/j.physletb.2013.07.049,10.17182/hepdata.60891.v1
10.1016/j.physletb.2013.07.049,10.17182/hepdata.61422.v1
10.1016/j.physletb.2013.07.049,10.17182/hepdata.60891
10.1016/j.physletb.2013.07.049,10.17182/hepdata.61422
10.1002/cbdv.200490167,10.5517/cc89lgl
10.1002/cbdv.200490167,10.5517/cc89ljn
10.1002/cbdv.200490167,10.5517/cc89lhm
10.1002/chem.200800918,3dg9
10.1016/j.physletb.2011.03.012,10.17182/hepdata.65099
10.1016/j.physletb.2011.03.012,10.17182/hepdata.65099.v1
10.1016/j.physletb.2011.03.012,10.17182/hepdata.57048
10.1016/j.physletb.2011.03.012,10.17182/hepdata.57048.v1
10.1002/anie.201701523,10.5517/ccdc.csd.cc1n92hj
10.1016/0550-3213(84)90304-3,10.17182/hepdata.33892
10.1016/0550-3213(84)90304-3,10.17182/hepdata.33892.v1
10.1111/1755-0998.12369,10.5061/dryad.2t764
10.1002/chem.200900656,10.5517/ccs8wjf
10.1002/chem.200900656,10.5517/ccs8wgc
10.1002/chem.200900656,10.5517/ccs8wkg
10.1002/chem.200900656,10.5517/ccs8whd
10.1039/b516784a,10.5517/cc9rmsf
10.1039/b516784a,10.5517/cc9rmtg
10.1039/b516784a,10.5517/cc9rmrd
10.1039/b516784a,10.5517/cc9cpmy
10.1002/mrc.1923,10.5517/ccntrqx
10.1039/b911717b,10.5517/ccspzq4
10.1039/b911717b,10.5517/ccspzkz
10.1039/b911717b,10.5517/ccspzxb
10.1039/b911717b,10.5517/ccspzn2
10.1039/b911717b,10.5517/ccspzr5
10.1039/b911717b,10.5517/ccspzp3
10.1039/b911717b,10.5517/ccspzm1
10.1039/b911717b,10.5517/ccspzt7
10.1039/b911717b,10.5517/ccspzv8
10.1039/b911717b,10.5517/ccspzjy
10.1039/b410556g,10.5517/cc8758x
10.1039/b410556g,10.5517/cc8757w
10.1021/jacs.5b07069,10.5517/cc1j12m8
10.1021/jacs.5b07069,10.5517/cc1j12n9
10.1038/nchem.1870,10.5517/cc10x9x4
10.1038/nchem.1870,10.5517/cc10x9v2
10.1038/nchem.1870,10.5517/cc10xb3c
10.1038/nchem.1870,10.5517/ccdc.csd.cc10x9z6
10.1038/nchem.1870,10.5517/cc10xb19
10.1038/nchem.1870,10.5517/cc10x9s0
10.1038/nchem.1870,10.5517/cc10x9w3
10.1038/nchem.1870,10.5517/cc10x9t1
10.1038/nchem.1870,10.5517/cc10xb2b
10.1038/nchem.1870,10.5517/cc10xb08
10.1039/c4dt01264j,10.5517/cc12k23t
10.1039/c4dt01264j,10.5517/cc12k27y
10.1039/c4dt01264j,10.5517/cc12k26x
10.1039/c4dt01264j,10.5517/cc12k24v
10.1039/c4dt01264j,10.5517/cc12k25w
10.1016/j.poly.2005.08.034,10.5517/ccb0wck
10.1016/j.poly.2005.08.034,10.5517/cc6c80t
10.1016/j.poly.2005.08.034,10.5517/cc6c81v
10.1016/j.poly.2005.08.034,10.5517/ccb0wdl
10.1016/j.poly.2005.08.034,10.5517/ccb0w8g
10.1016/j.poly.2005.08.034,10.5517/ccb0w9h
10.1016/j.poly.2005.08.034,10.5517/cc7hwzk
10.1016/j.poly.2005.08.034,10.5517/ccb0wbj
10.1021/ja035827i,10.5517/cc7bq3c
10.1186/s12913-015-1154-z,10.6084/m9.figshare.c.3624086
10.1021/ol1000654,10.5517/cctn6zm
10.1021/acs.inorgchem.5b00649,10.5517/cc14ch66
10.1021/acs.inorgchem.5b00649,10.5517/cc14chbb
10.1021/acs.inorgchem.5b00649,10.5517/cc14chcc
10.1021/acs.inorgchem.5b00649,10.5517/cc14ch99
10.1021/acs.inorgchem.5b00649,10.5517/cc14ch77
10.1021/acs.inorgchem.5b00649,10.5517/cc14ch44
10.1021/acs.inorgchem.5b00649,10.5517/cc14ch88
10.1021/acs.inorgchem.5b00649,10.5517/cc14ch55
10.1021/cg9011235,10.5517/cct1xh7
10.1021/cg9011235,10.5517/cct1xj8
10.1021/cg9011235,10.5517/cct1xlb
10.1021/cg9011235,10.5517/cct1xg6
10.1021/cg9011235,10.5517/cct1xk9
10.1039/b406741j,10.5517/cc7zfl6
10.1039/b406741j,10.5517/cc7zfj4
10.1039/b406741j,10.5517/cc7zfp9
10.1039/b406741j,10.5517/cc7zfg2
10.1039/b406741j,10.5517/cc7zfrc
10.1039/b406741j,10.5517/cc7zfqb
10.1039/b406741j,10.5517/cc7zfh3
10.1039/b406741j,10.5517/cc7zfn8
10.1039/b406741j,10.5517/cc7zfk5
10.1039/b406741j,10.5517/cc7zfm7
10.1007/s00775-008-0438-8,2vxi
10.1002/chem.201605895,10.5517/ccdc.csd.cc1mfv52
10.1002/chem.201605895,10.5517/ccdc.csd.cc1mfv30
10.1002/chem.201605895,10.5517/ccdc.csd.cc1mfv41
10.1021/ol015976a,10.5517/cc5htdv
10.1002/anie.201410751,10.5517/cc13jlcl
10.1021/ic1015252,10.5517/ccv08sw
10.1021/ic1015252,10.5517/cctttv8
10.1039/c5dt00645g,10.5517/cc144ngd
10.1039/c5dt00645g,10.5517/cc144nfc
10.1039/c5dt00645g,10.5517/cc144njg
10.1039/c5dt00645g,10.5517/cc144nhf
10.1039/c5dt00645g,10.5517/cc144ndb
10.1073/pnas.1312313110,4bhr
10.1073/pnas.1312313110,4bhq
10.1039/c0dt00152j,10.5517/cctntw4
10.1039/c0dt00152j,10.5517/cctntx5
10.1021/cg025589n,10.5517/cc6jbrs
10.1021/cg025589n,10.5517/cc6jbqr
10.1021/cg025589n,10.5517/cc6jbst
10.1021/cg025589n,10.5517/cc6jbpq
10.1021/ol2025197,10.5517/ccwsjx2
10.1039/b811576a,10.5517/ccr9b4h
10.1039/b811576a,10.5517/ccr9b3g
10.1039/b613879a,10.5517/ccnyyh0
10.1038/382649a0,1pdr
10.1039/c2dt32303f,10.5517/ccywnwb
10.1039/b602986h,10.5517/cc9wnyr
10.1038/nature09146,10.15154/1163552
10.1016/j.poly.2005.03.046,10.5517/cc8kl9p
10.1126/science.1223488,10.5517/ccydzpz
10.1126/science.1223488,10.5517/ccydzq0
10.1126/science.1223488,10.5517/ccydzr1
10.1126/science.1223488,10.5517/ccydzny
10.1021/ja4051235,3zdn
10.1111/jeb.12394,10.5061/dryad.mg822
10.1039/c1dt10869g,10.5517/ccvc7br
10.1039/c1dt10869g,10.5517/ccwnyk0
10.1039/c1dt10869g,10.5517/ccvc7cs
10.1039/c1dt10869g,10.5517/ccwnyjz
10.1039/c1dt10869g,10.5517/ccvc7dt
10.1021/ja078202j,10.5517/ccnd8bm
10.1021/acs.inorgchem.6b00808,10.5517/ccdc.csd.cc1l3mx7
10.1021/acs.inorgchem.6b00808,10.5517/ccdc.csd.cc1l3mt4
10.1021/acs.inorgchem.6b00808,10.5517/ccdc.csd.cc1l3mv5
10.1021/acs.inorgchem.6b00808,10.5517/ccdc.csd.cc1l3ms3
10.1021/acs.inorgchem.6b00808,10.5517/ccdc.csd.cc1l3my8
10.1021/acs.inorgchem.6b00808,10.5517/ccdc.csd.cc1l3mw6
10.1016/j.physletb.2013.12.029,10.17182/hepdata.61840.v1
10.1016/j.physletb.2013.12.029,10.17182/hepdata.61840
10.1016/j.physletb.2013.12.029,10.17182/hepdata.62307.v1
10.1016/0370-2693(96)00172-4,10.17182/hepdata.44895
10.1016/0370-2693(96)00172-4,10.17182/hepdata.44895.v1
10.1039/c4cc08811e,10.5517/cc13njpz
10.1021/ic034062c,10.5517/cc7kjgr
10.1016/j.poly.2013.02.007,10.5517/cczlndl
10.1016/j.poly.2013.02.007,10.5517/cczlngn
10.1016/j.poly.2013.02.007,10.5517/cczlnfm
10.1016/j.poly.2013.02.007,10.5517/cczlnhp
10.1016/j.poly.2013.02.007,10.5517/cczlnjq
10.1039/c4cc02096k,10.5517/cc11sjt5
10.1016/j.physletb.2012.11.039,10.17182/hepdata.58921.v1
10.1016/j.physletb.2012.11.039,10.17182/hepdata.59363
10.1016/j.physletb.2012.11.039,10.17182/hepdata.59363.v1
10.1016/j.bbamem.2011.06.021,2xky
10.1016/j.bbamem.2011.06.021,2xkx
10.1016/j.physletb.2011.05.027,10.17182/hepdata.58935
10.1016/j.physletb.2011.05.027,10.17182/hepdata.58498
10.1016/j.physletb.2011.05.027,10.17182/hepdata.58498.v1
10.1016/j.physletb.2011.05.027,10.17182/hepdata.58935.v1
10.1039/b300608p,10.5517/cc6hvh0
10.1039/c2sc21959j,10.5517/cczj23n
10.1039/c2sc21959j,10.5517/cczj25q
10.1039/c2sc21959j,10.5517/cczj26r
10.1039/c2sc21959j,10.5517/cczj27s
10.1039/c2sc21959j,10.5517/cczj24p
10.1002/chem.201503431,10.5517/cc1j25qh
10.1002/asia.201000801,10.5517/ccvtm5f
10.1002/asia.201000801,10.5517/ccvtm4d
10.1021/bi201761h,3un5
10.1021/bi201761h,3uo0
10.1021/bi201761h,3tx0
10.1021/bi201761h,3uny
10.1021/bi201761h,3un2
10.1021/bi201761h,3twz
10.1021/bi201761h,3un3
10.1038/nature11995,4gu5
10.1021/bi7007239,2q7q
10.1021/bi7007239,2hj4
10.1021/bi7007239,2hjb
10.1016/j.poly.2003.09.011,10.5517/cc7458s
10.1016/j.poly.2003.09.011,10.5517/cc7456q
10.1016/j.poly.2003.09.011,10.5517/cc7457r
10.1039/b802012d,10.5517/ccqqbxn
10.1039/b802012d,10.5517/ccqp6xh
10.1039/b802012d,10.5517/ccqp6wg
10.1016/j.tetlet.2008.01.087,10.5517/ccn99t1
10.1016/j.tetlet.2008.01.087,10.5517/ccn99v2
10.1016/j.tetlet.2008.01.087,10.5517/ccqqv6g
10.1016/j.tetlet.2008.01.087,10.5517/ccn99w3
10.1021/jo302705k,10.5517/cczfz0c
10.1021/jo302705k,10.5517/cczfz1d
10.1021/cm0618042,10.5517/cc9klfv
10.1002/adsc.201600038,10.5517/ccdc.csd.cc1k4mgs
10.1002/adsc.201600038,10.5517/ccdc.csd.cc1k4mfr
10.1002/anie.200504546,10.5517/cc9v1sy
10.1016/j.physletb.2013.01.054,10.17182/hepdata.60890.v1
10.1016/j.physletb.2013.01.054,10.17182/hepdata.60890
10.1016/j.physletb.2013.01.054,10.17182/hepdata.61421.v1
10.1016/j.physletb.2013.01.054,10.17182/hepdata.61421
10.1016/j.physletb.2016.03.060,10.17182/hepdata.68914.v1
10.1016/j.physletb.2016.03.060,10.17182/hepdata.68759.v1
10.1016/j.physletb.2016.03.060,10.17182/hepdata.67984
10.1016/j.physletb.2016.03.060,10.17182/hepdata.67984.v1
10.1016/j.physletb.2016.03.060,10.17182/hepdata.68914
10.1016/j.physletb.2016.03.060,10.17182/hepdata.68759
10.1039/b801206g,10.5517/ccpzxyh
10.1039/b801206g,10.5517/ccpzxxg
10.1002/hc.20327,10.5517/cc7h9bb
10.1002/hc.20327,10.5517/ccb188w
10.1002/hc.20327,10.5517/ccb186t
10.1002/hc.20327,10.5517/ccb189x
10.1002/hc.20327,10.5517/ccb187v
10.1016/j.physletb.2013.06.057,10.17182/hepdata.65478
10.1016/j.physletb.2013.06.057,10.17182/hepdata.66179
10.1016/j.physletb.2013.06.057,10.17182/hepdata.65478.v1
10.1016/j.physletb.2013.06.057,10.17182/hepdata.66179.v1
10.1186/s12877-016-0229-y,10.6084/m9.figshare.c.3638423
10.1038/ni1038,nm_007922
10.1038/ni1038,nm_007923
10.1038/ni1038,af332140
10.1038/ni1038,v00727
10.1038/ni1038,nm_013508
10.1038/ni1038,al935264
10.1038/ni1038,x12617
10.1038/ni1038,caaa01118727
10.1111/mec.12761,10.5061/dryad.55qg0
10.1021/ja1090854,10.5517/ccx23qs
10.1021/ja1090854,10.5517/ccx23rt
10.1016/j.jmb.2005.11.063,2b5s
10.1016/j.jmb.2005.11.063,2alg
10.1039/b917245a,10.5517/ccszx5t
10.1039/b917245a,10.5517/ccszx3r
10.1039/b917245a,10.5517/ccszx1p
10.1039/b917245a,10.5517/ccszx6v
10.1039/b917245a,10.5517/ccszx4s
10.1039/b917245a,10.5517/ccszx2q
10.1002/jlcr.3106,10.5517/ccdc.csd.cc113h2q
10.1039/b708910d,10.5517/ccptsnx
10.1016/j.tet.2004.01.099,10.5517/cc7jm4h
10.1016/j.tet.2004.01.099,10.5517/cc7jm3g
10.1016/j.tet.2004.01.099,10.5517/cc7jm6k
10.1016/j.tet.2004.01.099,10.5517/cc7jm5j
10.1017/jog.2016.75,10.1594/pangaea.831035
10.1039/c3cc40907d,10.5517/cczyjn2
10.1039/c3cc40907d,10.5517/cczyjp3
10.1039/c3cc40907d,10.5517/cczyjq4
10.1073/pnas.1214739110,2ymk
10.1002/anie.201604496,10.5517/ccdc.csd.cc1llw02
10.1002/anie.201604496,10.5517/ccdc.csd.cc1llvz0
10.1002/anie.201604496,10.5517/ccdc.csd.cc1llw24
10.1002/anie.201604496,10.5517/ccdc.csd.cc1llvyz
10.1002/anie.200353186,10.5517/cc7j4ql
10.1039/c5dt01855b,10.5517/cc1j16tl
10.1002/chem.201605974,10.5517/ccdc.csd.cc1m7ldv
10.1002/chem.201605974,10.5517/ccdc.csd.cc1m7lct
10.1002/chem.201605974,10.5517/ccdc.csd.cc1mznw4
10.1002/pola.21301,10.5517/cc9mvyp
10.1002/pola.21301,10.5517/cc9mvzq
10.1007/s10934-006-8006-5,10.5517/ccpn1r3
10.1002/anie.200900234,10.5517/ccry0d2
10.1039/c6dt04558h,10.5517/ccdc.csd.cc1n1483
10.1039/c6dt04558h,10.5517/ccdc.csd.cc1n1494
10.1016/j.molstruc.2010.02.044,10.5517/ccz98m4
10.1039/c6nr03330j,10.5518/43
10.1002/anie.201502095,10.5517/cc149s5d
10.1186/s12888-017-1329-8,10.6084/m9.figshare.c.3769781
10.1039/b701682d,10.5517/ccp9lyh
10.1021/ja309031h,10.5517/ccz575j
10.1021/ja309031h,10.5517/ccytjbl
10.1021/ja309031h,10.5517/ccytj9k
10.1140/epjc/s10052-016-4095-8,10.17182/hepdata.72075.v1
10.1140/epjc/s10052-016-4095-8,10.17182/hepdata.72075
10.1140/epjc/s10052-016-4095-8,10.17182/hepdata.72792
10.1140/epjc/s10052-016-4095-8,10.17182/hepdata.72792.v1
10.1039/b601952h,10.5517/ccn8yg9
10.1039/b601952h,10.5517/ccn8yf8
10.1039/b611046k,10.5517/ccnpld9
10.1039/b611046k,10.5517/ccnplfb
10.1002/anie.201304817,10.5517/cc109fsj
10.1002/anie.201304817,10.5517/cc109fqg
10.1002/anie.201304817,10.5517/cc109frh
10.1021/om300911h,10.5517/ccz9g7y
10.1021/om300911h,10.5517/ccz9g5w
10.1021/om300911h,10.5517/ccz9g6x
10.1021/om300911h,10.5517/ccz9g4v
10.1016/0370-2693(81)91126-6,10.17182/hepdata.27121.v1
10.1016/0370-2693(81)91126-6,10.17182/hepdata.27468.v1
10.1016/0370-2693(81)91126-6,10.17182/hepdata.27468
10.1016/0370-2693(81)91126-6,10.17182/hepdata.27121
10.1039/c3nj00668a,10.5517/ccyj16p
10.1039/c5dt04528b,10.5517/cc1jvymy
10.1021/ja9092715,10.5517/ccsn0gw
10.1021/ja9092715,10.5517/ccsn0fv
10.1021/ja9092715,10.5517/ccr5b6f
10.1016/0370-2693(82)90890-5,10.17182/hepdata.6481
10.1016/0370-2693(82)90890-5,10.17182/hepdata.6664.v1
10.1016/0370-2693(82)90890-5,10.17182/hepdata.6481.v1
10.1016/0370-2693(82)90890-5,10.17182/hepdata.6664
10.1021/om9007949,10.5517/ccsyhnv
10.1021/om9007949,10.5517/ccsz9df
10.1021/om9007949,10.5517/ccrrhpn
10.1021/om9007949,10.5517/ccrrhnm
10.1039/b700409e,10.5517/ccp7vqg
10.1039/b700409e,10.5517/ccp7vrh
10.1039/b912193e,10.5517/ccsr6xm
10.1039/b912193e,10.5517/ccsr6tj
10.1039/b912193e,10.5517/ccsr6vk
10.1039/b912193e,10.5517/ccsr6wl
10.1039/b912193e,10.5517/ccsr6yn
10.1002/chem.200401103,10.5517/cc8j8yz
10.1002/chem.200401103,10.5517/cc8j902
10.1002/chem.200401103,10.5517/cc8j8xy
10.1002/chem.200401103,10.5517/cc8j8z0
10.1016/j.physletb.2013.01.041,10.17182/hepdata.9959.v1
10.1016/j.physletb.2013.01.041,10.17182/hepdata.9728
10.1016/j.physletb.2013.01.041,10.17182/hepdata.9728.v1
10.1016/j.physletb.2013.01.041,10.17182/hepdata.9959
10.1016/j.jssc.2006.03.002,10.5517/cc9vlsh
10.1016/j.jssc.2006.03.002,10.5517/cc9vltj
10.1016/0550-3213(84)90393-6,10.17182/hepdata.34220
10.1016/0550-3213(84)90393-6,10.17182/hepdata.33873.v1
10.1016/0550-3213(84)90393-6,10.17182/hepdata.33873
10.1016/0550-3213(84)90393-6,10.17182/hepdata.34220.v1
10.1021/ic070320k,10.5517/ccpyyp7
10.1021/ic070320k,10.5517/ccpyyn6
10.1021/ic070320k,10.5517/ccpyyq8
10.1021/ic070320k,10.5517/ccpyyr9
10.1016/0550-3213(82)90395-9,10.17182/hepdata.34176
10.1016/0550-3213(82)90395-9,10.17182/hepdata.34455.v1
10.1016/0550-3213(82)90395-9,10.17182/hepdata.34176.v1
10.1016/0550-3213(82)90395-9,10.17182/hepdata.34455
10.1039/c1sc00038a,10.5517/ccw4vmg
10.1021/om070042x,10.5517/ccpt4n8
10.1021/om070042x,10.5517/ccpt4p9
10.1021/om070042x,10.5517/ccpt4rc
10.1021/om070042x,10.5517/ccpt4qb
10.1021/om070042x,10.5517/ccpt4sd
10.1021/ic048199u,10.5517/cc9dyf1
10.1007/s10870-012-0360-3,10.5517/ccwqqs2
10.1002/ejic.200800252,10.5517/ccq0n4h
10.1002/ejic.200800252,10.5517/ccq0n3g
10.1021/cg0606794,10.5517/ccnt5p9
10.1021/cg0606794,10.5517/ccnqfmd
10.1016/0370-2693(82)91029-2,10.17182/hepdata.6699
10.1016/0370-2693(82)91029-2,10.17182/hepdata.6482
10.1016/0370-2693(82)91029-2,10.17182/hepdata.6699.v1
10.1016/0370-2693(82)91029-2,10.17182/hepdata.6482.v1
10.1186/s12916-016-0650-2,10.6084/m9.figshare.c.3597449
10.1039/b306662m,10.5517/cc73hvn
10.1039/b921160h,10.5517/cct6yyw
10.1039/b921160h,10.5517/cct6yzx
10.1021/ja994162a,10.5517/cc5f60s
10.1021/ja994162a,10.5517/cc5f64x
10.1021/ja994162a,10.5517/cc5f670
10.1021/ja994162a,10.5517/cc5f63w
10.1021/ja994162a,10.5517/cc5f66z
10.1021/ja994162a,10.5517/cc5f681
10.1021/ja994162a,10.5517/cc5f65y
10.1021/ja994162a,10.5517/cc5f61t
10.1021/ja994162a,10.5517/cc5f692
10.1021/ja994162a,10.5517/cc5f62v
10.1038/nchembio.1494,4lrf
10.1038/nchembio.1494,4lrd
10.1038/nchembio.1494,4lr7
10.1038/nchembio.1494,4lrc
10.1038/nchembio.1494,4lra
10.1038/nchembio.1494,4lrb
10.1038/nchembio.1494,4lre
10.1038/nchembio.1494,4lr9
10.1038/nchembio.1494,4lr8
10.1002/adsc.201100881,10.5517/ccx40wx
10.1039/b503712c,10.5517/cc8ygf2
10.1140/epjc/s2005-02471-x,10.17182/hepdata.45860
10.1140/epjc/s2005-02471-x,10.17182/hepdata.45473.v1
10.1140/epjc/s2005-02471-x,10.17182/hepdata.45473
10.1140/epjc/s2005-02471-x,10.17182/hepdata.45860.v1
10.1021/ol500841b,10.5517/cc11qxxl
10.1021/ol500841b,10.5517/cc11qxwk
10.1039/b603197h,10.5517/cc9rv62
10.1039/b603197h,10.5517/cc9hd5b
10.1039/b603197h,10.5517/cc9rv73
10.1021/om300930w,10.5517/ccz7jvk
10.1021/om300930w,10.5517/ccz7jsh
10.1021/om300930w,10.5517/ccz7jtj
10.1021/om300930w,10.5517/ccz7jrg
10.1039/b514951g,10.5517/cc9mwvm
10.1111/jeb.12918,10.5061/dryad.0p1f5
10.1016/0370-2693(82)90383-5,10.17182/hepdata.30889
10.1016/0370-2693(82)90383-5,10.17182/hepdata.31266
10.1016/0370-2693(82)90383-5,10.17182/hepdata.30889.v1
10.1016/0370-2693(82)90383-5,10.17182/hepdata.31266.v1
10.1016/j.physletb.2012.01.042,10.17182/hepdata.61707
10.1016/j.physletb.2012.01.042,10.17182/hepdata.61230
10.1016/j.physletb.2012.01.042,10.17182/hepdata.61707.v1
10.1016/j.physletb.2012.01.042,10.17182/hepdata.61230.v1
10.1016/j.ica.2016.08.023,10.5517/ccdc.csd.cc1kst05
10.1021/ic500145r,10.5517/cc12pqq6
10.1021/ic500145r,10.5517/cc12pqr7
10.1021/ic500145r,10.5517/cc12pqp5
10.1021/ic701826v,10.5517/ccqyjhn
10.1002/anie.200352554,10.5517/cc787zp
10.1186/s13063-017-1797-7,10.6084/m9.figshare.c.3728689
10.1039/b900013e,10.5517/ccrq7rf
10.1006/jmbi.2000.3702,1.00E+18
10.1016/j.poly.2008.12.047,10.5517/ccnkm60
10.1016/j.poly.2008.12.047,10.5517/ccnkm71
10.1140/epjc/s2003-01291-4,10.17182/hepdata.43218
10.1140/epjc/s2003-01291-4,10.17182/hepdata.43218.v1
10.1021/ol102278c,10.5517/ccvn9tl
10.1021/ol102278c,10.5517/ccvn9wn
10.1021/ol102278c,10.5517/ccvn9vm
10.1016/j.physletb.2015.12.020,10.17182/hepdata.17392
10.1016/j.physletb.2015.12.020,10.17182/hepdata.17392.v1
10.1016/j.physletb.2015.12.020,10.17182/hepdata.40144
10.1016/j.physletb.2015.12.020,10.17182/hepdata.17057.v1
